AirportCode,DepartureAirportCode,ScheduledDepartureLocal,ScheduledDepartureUTC,ActualDepartureLocal,ActualDepartureUTC,DepartureTimeStatus,ArrivalAirportCode,ScheduledArrivalLocal,ScheduledArrivalUTC,ActualArrivalLocal,ActualArrivalUTC,ArrivalTimeStatus,MarketingAirlineID,MarketingFlightNumber,OperatingAirlineID,OperatingFlightNumber,AircraftCode,AircraftRegistration,FlightStatus,ServiceType
AYT,AYT,2024-06-17T04:05,2024-06-17T01:05Z,2024-06-17T03:55,2024-06-17T00:55Z,Flight Early,LEJ,2024-06-17T06:35,2024-06-17T04:35Z,2024-06-17T06:30,2024-06-17T04:30Z,Flight Early,XQ,278,XQ,278,73H,TCSEY,Flight Landed,Passenger
BEY,BEY,2024-06-17T03:55,2024-06-17T00:55Z,2024-06-17T04:07,2024-06-17T01:07Z,Flight On Time,FRA,2024-06-17T07:15,2024-06-17T05:15Z,2024-06-17T07:25,2024-06-17T05:25Z,Flight On Time,LH,1303,LH,1303,32M,DAIDD,Flight Landed,Passenger
BJV,BJV,2024-06-17T00:50,2024-06-16T21:50Z,2024-06-17T00:59,2024-06-16T21:59Z,Flight On Time,CGN,2024-06-17T03:25,2024-06-17T01:25Z,2024-06-17T03:37,2024-06-17T01:37Z,Flight On Time,XQ,600,XQ,600,73H,TCSNN,Flight Landed,Passenger
BKK,BKK,2024-06-17T00:50,2024-06-16T17:50Z,2024-06-17T00:50,2024-06-16T17:50Z,Flight On Time,MUC,2024-06-17T07:05,2024-06-17T05:05Z,2024-06-17T07:32,2024-06-17T05:32Z,Flight Delayed,TG,924,TG,924,359,HSTHV,Flight Landed,Passenger
BLR,BLR,2024-06-17T03:00,2024-06-16T21:30Z,2024-06-17T03:22,2024-06-16T21:52Z,Flight Delayed,FRA,2024-06-17T09:00,2024-06-17T07:00Z,2024-06-17T09:02,2024-06-17T07:02Z,Flight Delayed,LH,755,LH,755,74H,DABYF,Flight Landed,Passenger
BOM,BOM,2024-06-17T00:55,2024-06-16T19:25Z,2024-06-17T00:54,2024-06-16T19:24Z,Flight Early,MUC,2024-06-17T05:55,2024-06-17T03:55Z,2024-06-17T05:32,2024-06-17T03:32Z,Flight Early,LH,767,LH,767,346,DAIHP,Flight Landed,Passenger
BOM,BOM,2024-06-17T00:55,2024-06-16T19:25Z,2024-06-17T00:51,2024-06-16T19:21Z,Flight Early,ZRH,2024-06-17T06:15,2024-06-17T04:15Z,2024-06-17T06:18,2024-06-17T04:18Z,Flight On Time,LX,155,LX,155,333,HBJHL,Flight Landed,Passenger
BOM,BOM,2024-06-17T02:20,2024-06-16T20:50Z,,,Flight On Time,JED,2024-06-17T05:00,2024-06-17T02:00Z,,,Flight On Time,SV,773,SV,773,333,,No status,Passenger
BOM,BOM,2024-06-17T02:45,2024-06-16T21:15Z,2024-06-17T02:48,2024-06-16T21:18Z,Flight On Time,FRA,2024-06-17T08:10,2024-06-17T06:10Z,2024-06-17T08:01,2024-06-17T06:01Z,Flight Early,LH,757,LH,757,744,DABVX,Flight Landed,Passenger
CAI,CAI,2024-06-17T00:55,2024-06-16T21:55Z,,,Flight On Time,JED,2024-06-17T03:15,2024-06-17T00:15Z,,,Flight On Time,SV,386,SV,386,330,,No status,Passenger
CAI,CAI,2024-06-17T02:05,2024-06-16T23:05Z,,,Flight On Time,DOH,2024-06-17T05:10,2024-06-17T02:10Z,,,Flight On Time,QR,1306,QR,1306,359,,No status,Passenger
CAI,CAI,2024-06-17T02:30,2024-06-16T23:30Z,,,Flight On Time,AUH,2024-06-17T06:55,2024-06-17T02:55Z,,,Flight On Time,EY,718,EY,718,32Q,,No status,Passenger
CAI,CAI,2024-06-17T03:10,2024-06-17T00:10Z,2024-06-17T03:17,2024-06-17T00:17Z,Flight On Time,ZRH,2024-06-17T06:30,2024-06-17T04:30Z,2024-06-17T06:32,2024-06-17T04:32Z,Flight On Time,LX,239,LX,239,32N,HBJDA,Flight Landed,Passenger
CAI,CAI,2024-06-17T03:25,2024-06-17T00:25Z,2024-06-17T03:19,2024-06-17T00:19Z,Flight Early,MUC,2024-06-17T06:25,2024-06-17T04:25Z,2024-06-17T06:20,2024-06-17T04:20Z,Flight Early,LH,587,LH,587,32A,DAIZP,Flight Landed,Passenger
CAI,CAI,2024-06-17T03:45,2024-06-17T00:45Z,,,Flight On Time,JED,2024-06-17T06:05,2024-06-17T03:05Z,,,Flight On Time,SV,308,SV,308,330,,No status,Passenger
CAI,CAI,2024-06-17T04:00,2024-06-17T01:00Z,2024-06-17T03:49,2024-06-17T00:49Z,Flight Early,ATH,2024-06-17T06:00,2024-06-17T03:00Z,2024-06-17T05:42,2024-06-17T02:42Z,Flight Early,A3,931,A3,931,320,SXDNG,Flight Landed,Passenger
CDG,CDG,2024-06-17T00:45,2024-06-16T22:45Z,,,Flight On Time,TLV,2024-06-17T06:05,2024-06-17T03:05Z,,,Flight On Time,LY,1326,LY,1326,789,,No status,Passenger
CGK,CGK,2024-06-17T00:40,2024-06-16T17:40Z,,,Flight On Time,JED,2024-06-17T06:25,2024-06-17T03:25Z,,,Flight On Time,SV,827,SV,827,773,,No status,Passenger
CGN,CGN,2024-06-17T00:20,2024-06-16T22:20Z,2024-06-17T00:29,2024-06-16T22:29Z,Flight On Time,ADB,2024-06-17T04:30,2024-06-17T01:30Z,2024-06-17T04:21,2024-06-17T01:21Z,Flight Early,XQ,983,XQ,983,7M8,TCSMJ,Flight Landed,Passenger
CGN,CGN,2024-06-17T00:40,2024-06-16T22:40Z,2024-06-17T00:46,2024-06-16T22:46Z,Flight On Time,AYT,2024-06-17T05:15,2024-06-17T02:15Z,2024-06-17T04:55,2024-06-17T01:55Z,Flight Early,XQ,117,XQ,117,73H,TCSEP,Flight Landed,Passenger
CGN,CGN,2024-06-17T01:30,2024-06-16T23:30Z,2024-06-17T01:35,2024-06-16T23:35Z,Flight On Time,AYT,2024-06-17T06:05,2024-06-17T03:05Z,2024-06-17T05:51,2024-06-17T02:51Z,Flight Early,XQ,119,XQ,119,7M8,TCSMD,Flight Landed,Passenger
CGN,CGN,2024-06-17T02:45,2024-06-17T00:45Z,2024-06-17T03:05,2024-06-17T01:05Z,Flight Delayed,AYT,2024-06-17T07:20,2024-06-17T04:20Z,2024-06-17T07:22,2024-06-17T04:22Z,Flight Delayed,XQ,115,XQ,115,7M8,TCSOI,Flight Landed,Passenger
CGN,CGN,2024-06-17T03:45,2024-06-17T01:45Z,2024-06-17T04:22,2024-06-17T02:22Z,Flight Delayed,AYT,2024-06-17T08:20,2024-06-17T05:20Z,2024-06-17T09:06,2024-06-17T06:06Z,Flight Delayed,XQ,113,XQ,113,7M8,TCSMN,Flight Landed,Passenger
CGN,CGN,2024-06-17T03:45,2024-06-17T01:45Z,2024-06-17T04:17,2024-06-17T02:17Z,Flight Delayed,ESB,2024-06-17T08:15,2024-06-17T05:15Z,2024-06-17T08:22,2024-06-17T05:22Z,Flight Delayed,XQ,787,XQ,787,73H,TCSEN,Flight Landed,Passenger
CMN,CMN,2024-06-17T01:15,2024-06-17T00:15Z,2024-06-17T01:39,2024-06-17T00:39Z,Flight Delayed,FRA,2024-06-17T05:40,2024-06-17T03:40Z,2024-06-17T05:43,2024-06-17T03:43Z,Flight Delayed,LH,1331,LH,1331,32N,DAINA,Flight Landed,Passenger
CPH,CPH,2024-06-17T01:20,2024-06-16T23:20Z,,,Flight On Time,AYT,2024-06-17T06:00,2024-06-17T03:00Z,2024-06-17T06:26,2024-06-17T03:26Z,Flight Delayed,XQ,573,XQ,573,73H,TCTLI,Flight Landed,Passenger
DAC,DAC,2024-06-17T02:35,2024-06-16T20:35Z,,,Flight On Time,JED,2024-06-17T06:30,2024-06-17T03:30Z,,,Flight On Time,SV,803,SV,803,777,,No status,Passenger
DEL,DEL,2024-06-17T01:10,2024-06-16T19:40Z,2024-06-17T02:05,2024-06-16T20:35Z,Flight Delayed,ZRH,2024-06-17T06:20,2024-06-17T04:20Z,2024-06-17T07:12,2024-06-17T05:12Z,Flight Delayed,LX,147,LX,147,333,HBJHE,Flight Landed,Passenger
DEL,DEL,2024-06-17T01:20,2024-06-16T19:50Z,2024-06-17T01:09,2024-06-16T19:39Z,Flight Early,MUC,2024-06-17T06:15,2024-06-17T04:15Z,2024-06-17T05:45,2024-06-17T03:45Z,Flight Early,LH,763,LH,763,346,DAIHF,Flight Landed,Passenger
DEL,DEL,2024-06-17T02:50,2024-06-16T21:20Z,2024-06-17T02:35,2024-06-16T21:05Z,Flight Early,FRA,2024-06-17T08:15,2024-06-17T06:15Z,2024-06-17T08:07,2024-06-17T06:07Z,Flight Early,LH,761,LH,761,343,DAIGP,Flight Landed,Passenger
DIY,DIY,2024-06-17T03:30,2024-06-17T00:30Z,2024-06-17T03:25,2024-06-17T00:25Z,Flight Early,DUS,2024-06-17T07:00,2024-06-17T05:00Z,2024-06-17T06:56,2024-06-17T04:56Z,Flight Early,XQ,1360,XQ,1360,73H,TCSOB,Flight Landed,Passenger
DLM,DLM,2024-06-16T23:55,2024-06-16T20:55Z,2024-06-17T00:03,2024-06-16T21:03Z,Flight On Time,CGN,2024-06-17T02:30,2024-06-17T00:30Z,2024-06-17T02:52,2024-06-17T00:52Z,Flight Delayed,XQ,634,XQ,634,73H,TCSEN,Flight Landed,Passenger
DMM,DMM,2024-06-17T02:00,2024-06-16T23:00Z,,,Flight On Time,JED,2024-06-17T04:15,2024-06-17T01:15Z,,,Flight On Time,SV,1131,SV,1131,321,,No status,Passenger
DMM,DMM,2024-06-17T04:00,2024-06-17T01:00Z,,,Flight On Time,JED,2024-06-17T06:15,2024-06-17T03:15Z,,,Flight On Time,SV,1127,SV,1127,321,,No status,Passenger
DOH,DOH,2024-06-17T01:20,2024-06-16T22:20Z,,,Flight On Time,MAN,2024-06-17T06:45,2024-06-17T05:45Z,,,Flight On Time,QR,021,QR,021,789,,No status,Passenger
DOH,DOH,2024-06-17T01:20,2024-06-16T22:20Z,,,Flight On Time,IAD,2024-06-17T08:45,2024-06-17T12:45Z,,,Flight On Time,QR,709,QR,709,77W,,No status,Passenger
DOH,DOH,2024-06-17T01:45,2024-06-16T22:45Z,,,Flight On Time,JFK,2024-06-17T09:00,2024-06-17T13:00Z,,,Flight On Time,QR,703,QR,703,77W,,No status,Passenger
DOH,DOH,2024-06-17T02:10,2024-06-16T23:10Z,,,Flight On Time,VIE,2024-06-17T07:00,2024-06-17T05:00Z,2024-06-17T07:00,2024-06-17T05:00Z,Flight On Time,QR,189,QR,189,788,A7BCI,Flight Landed,Passenger
DXB,DXB,2024-06-17T00:50,2024-06-16T20:50Z,2024-06-17T00:50,2024-06-16T20:50Z,Flight On Time,FRA,2024-06-17T05:40,2024-06-17T03:40Z,2024-06-17T05:36,2024-06-17T03:36Z,Flight Early,LH,631,LH,631,333,DAIKS,Flight Landed,Passenger
DXB,DXB,2024-06-17T01:15,2024-06-16T21:15Z,2024-06-17T03:52,2024-06-16T23:52Z,Flight Delayed,ZRH,2024-06-17T06:10,2024-06-17T04:10Z,2024-06-17T08:37,2024-06-17T06:37Z,Flight Delayed,LX,243,LX,243,333,HBJHM,Flight Landed,Passenger
EBB,EBB,2024-06-16T23:25,2024-06-16T20:25Z,2024-06-17T00:12,2024-06-16T21:12Z,Flight Delayed,BRU,2024-06-17T06:45,2024-06-17T04:45Z,2024-06-17T07:22,2024-06-17T05:22Z,Flight Delayed,SN,455,SN,455,333,OOSFE,Flight Landed,Passenger
EDI,EDI,2024-06-17T03:15,2024-06-17T02:15Z,2024-06-17T03:15,2024-06-17T02:15Z,Flight On Time,ZRH,2024-06-17T06:30,2024-06-17T04:30Z,2024-06-17T06:23,2024-06-17T04:23Z,Flight Early,WK,295,WK,295,320,HBJLR,Flight Landed,Passenger
EZS,EZS,2024-06-17T03:30,2024-06-17T00:30Z,2024-06-17T03:27,2024-06-17T00:27Z,Flight Early,DUS,2024-06-17T06:50,2024-06-17T04:50Z,2024-06-17T06:51,2024-06-17T04:51Z,Flight On Time,XQ,734,XQ,734,73H,TCSOV,Flight Landed,Passenger
FMO,FMO,2024-06-17T00:10,2024-06-16T22:10Z,2024-06-17T00:26,2024-06-16T22:26Z,Flight Delayed,AYT,2024-06-17T04:45,2024-06-17T01:45Z,2024-06-17T04:50,2024-06-17T01:50Z,Flight Delayed,XQ,251,XQ,251,73H,TCSON,Flight Landed,Passenger
FMO,FMO,2024-06-17T01:50,2024-06-16T23:50Z,2024-06-17T02:01,2024-06-17T00:01Z,Flight On Time,AYT,2024-06-17T06:25,2024-06-17T03:25Z,2024-06-17T06:25,2024-06-17T03:25Z,Flight On Time,XQ,255,XQ,255,73H,TCSOC,Flight Landed,Passenger
FMO,FMO,2024-06-17T03:40,2024-06-17T01:40Z,2024-06-17T04:01,2024-06-17T02:01Z,Flight Delayed,AYT,2024-06-17T08:15,2024-06-17T05:15Z,2024-06-17T08:35,2024-06-17T05:35Z,Flight Delayed,XQ,257,XQ,257,73H,TCSPS,Flight Landed,Passenger
GZT,GZT,2024-06-17T03:35,2024-06-17T00:35Z,2024-06-17T03:30,2024-06-17T00:30Z,Flight Early,STR,2024-06-17T06:35,2024-06-17T04:35Z,2024-06-17T06:28,2024-06-17T04:28Z,Flight Early,XQ,704,XQ,704,73H,TCSOA,Flight Landed,Passenger
HAJ,HAJ,2024-06-17T00:10,2024-06-16T22:10Z,2024-06-17T00:32,2024-06-16T22:32Z,Flight Delayed,ADB,2024-06-17T04:15,2024-06-17T01:15Z,2024-06-17T04:38,2024-06-17T01:38Z,Flight Delayed,XQ,975,XQ,975,73H,TCSPN,Flight Landed,Passenger
HAJ,HAJ,2024-06-17T01:40,2024-06-16T23:40Z,2024-06-17T01:40,2024-06-16T23:40Z,Flight On Time,AYT,2024-06-17T06:10,2024-06-17T03:10Z,2024-06-17T05:55,2024-06-17T02:55Z,Flight Early,XQ,235,XQ,235,73H,TCSPT,Flight Landed,Passenger
HAJ,HAJ,2024-06-17T03:35,2024-06-17T01:35Z,2024-06-17T04:20,2024-06-17T02:20Z,Flight Delayed,AYT,2024-06-17T08:05,2024-06-17T05:05Z,2024-06-17T08:32,2024-06-17T05:32Z,Flight Delayed,XQ,231,XQ,231,73H,TCSNV,Flight Landed,Passenger
HAJ,HAJ,2024-06-17T03:40,2024-06-17T01:40Z,2024-06-17T03:52,2024-06-17T01:52Z,Flight On Time,AYT,2024-06-17T08:10,2024-06-17T05:10Z,2024-06-17T08:33,2024-06-17T05:33Z,Flight Delayed,XQ,233,XQ,233,73H,TCSNT,Flight Landed,Passenger
HEL,HEL,2024-06-17T00:05,2024-06-16T21:05Z,,,Flight On Time,VAA,2024-06-17T01:05,2024-06-16T22:05Z,,,Flight On Time,AY,321,AY,321,AT7,,No status,Passenger
HEL,HEL,2024-06-17T00:20,2024-06-16T21:20Z,,,Flight On Time,TLL,2024-06-17T00:55,2024-06-16T21:55Z,,,Flight On Time,AY,1035,AY,1035,AT7,,No status,Passenger
HEL,HEL,2024-06-17T00:25,2024-06-16T21:25Z,,,Flight On Time,SIN,2024-06-17T18:35,2024-06-17T10:35Z,,,Flight On Time,AY,131,AY,131,359,,No status,Passenger
HEL,HEL,2024-06-17T00:35,2024-06-16T21:35Z,,,Flight On Time,HKG,2024-06-17T17:45,2024-06-17T09:45Z,,,Flight On Time,AY,099,AY,099,359,,No status,Passenger
HKG,HKG,2024-06-16T23:25,2024-06-16T15:25Z,2024-06-17T00:14,2024-06-16T16:14Z,Flight Delayed,FRA,2024-06-17T07:00,2024-06-17T05:00Z,2024-06-17T07:18,2024-06-17T05:18Z,Flight Delayed,LH,797,LH,797,346,DAIHU,Flight Landed,Passenger
HKG,HKG,2024-06-16T23:25,2024-06-16T15:25Z,2024-06-17T00:00,2024-06-16T16:00Z,Flight Delayed,ZRH,2024-06-17T06:15,2024-06-17T04:15Z,2024-06-17T06:27,2024-06-17T04:27Z,Flight Delayed,LX,139,LX,139,77W,HBJNB,Flight Landed,Passenger
HKG,HKG,2024-06-17T02:00,2024-06-16T18:00Z,,,Flight On Time,JFK,2024-06-17T06:00,2024-06-17T10:00Z,,,Flight On Time,CX,844,CX,844,351,,No status,Passenger
HYD,HYD,2024-06-17T03:10,2024-06-16T21:40Z,2024-06-17T03:13,2024-06-16T21:43Z,Flight On Time,FRA,2024-06-17T08:50,2024-06-17T06:50Z,2024-06-17T08:57,2024-06-17T06:57Z,Flight On Time,LH,753,LH,753,78S,DABPD,Flight Landed,Passenger
IKA,IKA,2024-06-17T01:30,2024-06-16T22:00Z,2024-06-17T01:36,2024-06-16T22:06Z,Flight On Time,FRA,2024-06-17T05:30,2024-06-17T03:30Z,2024-06-17T05:37,2024-06-17T03:37Z,Flight On Time,LH,601,LH,601,343,DAIFC,Flight Landed,Passenger
IKA,IKA,2024-06-17T02:40,2024-06-16T23:10Z,2024-06-17T02:35,2024-06-16T23:05Z,Flight Early,VIE,2024-06-17T05:55,2024-06-17T03:55Z,2024-06-17T05:34,2024-06-17T03:34Z,Flight Early,OS,872,OS,872,32N,OELZP,Flight Landed,Passenger
ISB,ISB,2024-06-17T03:00,2024-06-16T22:00Z,,,Flight On Time,JED,2024-06-17T06:10,2024-06-17T03:10Z,,,Flight On Time,SV,727,SV,727,773,,No status,Passenger
JED,JED,2024-06-17T00:15,2024-06-16T21:15Z,,,Flight On Time,CAI,2024-06-17T02:30,2024-06-16T23:30Z,,,Flight On Time,SV,309,SV,309,330,,No status,Passenger
JED,JED,2024-06-17T00:30,2024-06-16T21:30Z,,,Flight On Time,DXB,2024-06-17T04:35,2024-06-17T00:35Z,,,Flight On Time,SV,590,SV,590,321,,No status,Passenger
JED,JED,2024-06-17T01:00,2024-06-16T22:00Z,,,Flight On Time,RUH,2024-06-17T02:45,2024-06-16T23:45Z,,,Flight On Time,SV,1056,SV,1056,789,,No status,Passenger
JED,JED,2024-06-17T01:00,2024-06-16T22:00Z,,,Flight On Time,DMM,2024-06-17T03:10,2024-06-17T00:10Z,,,Flight On Time,SV,1128,SV,1128,321,,No status,Passenger
JED,JED,2024-06-17T01:20,2024-06-16T22:20Z,,,Flight On Time,NBO,2024-06-17T05:20,2024-06-17T02:20Z,,,Flight On Time,SV,435,SV,435,330,,No status,Passenger
JED,JED,2024-06-17T01:20,2024-06-16T22:20Z,,,Flight On Time,PKX,2024-06-17T16:50,2024-06-17T08:50Z,,,Flight On Time,SV,886,SV,886,789,,No status,Passenger
JED,JED,2024-06-17T01:30,2024-06-16T22:30Z,,,Flight On Time,KHI,2024-06-17T07:30,2024-06-17T02:30Z,,,Flight On Time,SV,700,SV,700,773,,No status,Passenger
JED,JED,2024-06-17T01:30,2024-06-16T22:30Z,,,Flight On Time,BKK,2024-06-17T13:45,2024-06-17T06:45Z,,,Flight On Time,SV,844,SV,844,787,,No status,Passenger
JED,JED,2024-06-17T01:35,2024-06-16T22:35Z,,,Flight On Time,HYD,2024-06-17T09:40,2024-06-17T04:10Z,,,Flight On Time,SV,754,SV,754,333,,No status,Passenger
JED,JED,2024-06-17T01:50,2024-06-16T22:50Z,,,Flight On Time,ISB,2024-06-17T09:00,2024-06-17T04:00Z,,,Flight On Time,SV,722,SV,722,773,,No status,Passenger
JED,JED,2024-06-17T01:50,2024-06-16T22:50Z,,,Flight On Time,BOM,2024-06-17T09:25,2024-06-17T03:55Z,,,Flight On Time,SV,770,SV,770,333,,No status,Passenger
JED,JED,2024-06-17T01:50,2024-06-16T22:50Z,,,Flight On Time,CGK,2024-06-17T16:00,2024-06-17T09:00Z,,,Flight On Time,SV,818,SV,818,773,,No status,Passenger
JED,JED,2024-06-17T01:50,2024-06-16T22:50Z,,,Flight On Time,BLR,2024-06-17T10:15,2024-06-17T04:45Z,,,Flight On Time,SV,866,SV,866,333,,No status,Passenger
JED,JED,2024-06-17T01:55,2024-06-16T22:55Z,,,Flight On Time,KUL,2024-06-17T15:55,2024-06-17T07:55Z,,,Flight On Time,SV,834,SV,834,787,,No status,Passenger
JED,JED,2024-06-17T02:00,2024-06-16T23:00Z,,,Flight On Time,DEL,2024-06-17T09:45,2024-06-17T04:15Z,,,Flight On Time,SV,756,SV,756,777,,No status,Passenger
JED,JED,2024-06-17T02:05,2024-06-16T23:05Z,,,Flight On Time,COK,2024-06-17T10:25,2024-06-17T04:55Z,,,Flight On Time,SV,784,SV,784,333,,No status,Passenger
JED,JED,2024-06-17T02:05,2024-06-16T23:05Z,,,Flight On Time,TUU,2024-06-17T03:40,2024-06-17T00:40Z,,,Flight On Time,SV,1547,SV,1547,320,,No status,Passenger
JED,JED,2024-06-17T02:10,2024-06-16T23:10Z,,,Flight On Time,LHE,2024-06-17T09:05,2024-06-17T04:05Z,,,Flight On Time,SV,734,SV,734,773,,No status,Passenger
JED,JED,2024-06-17T02:10,2024-06-16T23:10Z,,,Flight On Time,MED,2024-06-17T03:15,2024-06-17T00:15Z,,,Flight On Time,SV,1420,SV,1420,330,,No status,Passenger
JED,JED,2024-06-17T02:20,2024-06-16T23:20Z,,,Flight On Time,ELQ,2024-06-17T03:50,2024-06-17T00:50Z,,,Flight On Time,SV,1254,SV,1254,320,,No status,Passenger
JFK,JFK,2024-06-17T00:20,2024-06-17T04:20Z,,,Flight On Time,IST,2024-06-17T17:15,2024-06-17T14:15Z,,,Flight On Time,TK,012,TK,012,77W,,No status,Passenger
JFK,JFK,2024-06-17T01:20,2024-06-17T05:20Z,,,Flight On Time,UIO,2024-06-17T06:40,2024-06-17T11:40Z,,,Flight On Time,AV,7397,AV,7397,320,,No status,Passenger
JFK,JFK,2024-06-17T01:20,2024-06-17T05:20Z,,,Flight On Time,DOH,2024-06-17T20:40,2024-06-17T17:40Z,2024-06-17T21:28,2024-06-17T18:28Z,Flight Delayed,QR,706,QR,706,359,A7AMJ,Flight Landed,Passenger
JFK,JFK,2024-06-17T01:40,2024-06-17T05:40Z,,,Flight On Time,HND,2024-06-18T04:45,2024-06-17T19:45Z,,,Flight On Time,JL,003,JL,003,77W,,No status,Passenger
JFK,JFK,2024-06-17T01:55,2024-06-17T05:55Z,,,Flight On Time,HKG,2024-06-18T05:35,2024-06-17T21:35Z,,,Flight On Time,CX,843,CX,843,359,,No status,Passenger
JFK,JFK,2024-06-17T02:00,2024-06-17T06:00Z,,,Flight On Time,GYE,2024-06-17T07:40,2024-06-17T12:40Z,,,Flight On Time,AV,7393,AV,7393,320,,No status,Passenger
JFK,JFK,2024-06-17T02:30,2024-06-17T06:30Z,,,Flight On Time,PEK,2024-06-18T07:15,2024-06-17T23:15Z,,,Flight On Time,CA,982,CA,982,747,,No status,Passenger
JFK,JFK,2024-06-17T02:40,2024-06-17T06:40Z,,,Flight On Time,PEI,2024-06-17T07:20,2024-06-17T12:20Z,,,Flight On Time,AV,207,AV,207,320,,No status,Passenger
JFK,JFK,2024-06-17T02:55,2024-06-17T06:55Z,,,Flight On Time,SAL,2024-06-17T05:45,2024-06-17T11:45Z,,,Flight On Time,AV,567,AV,567,320,,No status,Passenger
JFK,JFK,2024-06-17T03:30,2024-06-17T07:30Z,,,Flight On Time,SAL,2024-06-17T06:20,2024-06-17T12:20Z,,,Flight On Time,AV,571,AV,571,320,,No status,Passenger
JFK,JFK,2024-06-17T04:00,2024-06-17T08:00Z,,,Flight On Time,GUA,2024-06-17T06:45,2024-06-17T12:45Z,,,Flight On Time,AV,653,AV,653,320,,No status,Passenger
KEF,KEF,2024-06-17T00:10,2024-06-17T00:10Z,2024-06-16T23:58,2024-06-16T23:58Z,Flight Early,VIE,2024-06-17T06:15,2024-06-17T04:15Z,2024-06-17T05:56,2024-06-17T03:56Z,Flight Early,OS,328,OS,328,320,OELZE,Flight Landed,Passenger
KEF,KEF,2024-06-17T00:25,2024-06-17T00:25Z,2024-06-17T00:23,2024-06-17T00:23Z,Flight Early,FRA,2024-06-17T05:55,2024-06-17T03:55Z,2024-06-17T05:47,2024-06-17T03:47Z,Flight Early,LH,869,LH,869,32A,DAIZY,Flight Landed,Passenger
KEF,KEF,2024-06-17T00:40,2024-06-17T00:40Z,2024-06-17T01:43,2024-06-17T01:43Z,Flight Delayed,DUS,2024-06-17T06:05,2024-06-17T04:05Z,2024-06-17T06:48,2024-06-17T04:48Z,Flight Delayed,EW,9281,EW,9281,223,YLAAZ,Flight Landed,Passenger
KEF,KEF,2024-06-17T01:10,2024-06-17T01:10Z,2024-06-17T01:44,2024-06-17T01:44Z,Flight Delayed,STR,2024-06-17T07:10,2024-06-17T05:10Z,2024-06-17T07:14,2024-06-17T05:14Z,Flight Delayed,EW,2797,EW,2797,320,9HMLR,Flight Landed,Passenger
KHI,KHI,2024-06-17T03:00,2024-06-16T22:00Z,,,Flight On Time,JED,2024-06-17T05:05,2024-06-17T02:05Z,,,Flight On Time,SV,705,SV,705,773,,No status,Passenger
KUL,KUL,2024-06-17T02:15,2024-06-16T18:15Z,,,Flight On Time,JED,2024-06-17T06:05,2024-06-17T03:05Z,,,Flight On Time,SV,841,SV,841,789,,No status,Passenger
KWI,KWI,2024-06-17T01:45,2024-06-16T22:45Z,2024-06-17T01:48,2024-06-16T22:48Z,Flight On Time,FRA,2024-06-17T07:10,2024-06-17T05:10Z,2024-06-17T07:05,2024-06-17T05:05Z,Flight Early,LH,625,LH,625,333,DAIKR,Flight Landed,Passenger
LCA,LCA,2024-06-17T02:15,2024-06-16T23:15Z,2024-06-17T02:07,2024-06-16T23:07Z,Flight Early,BEY,2024-06-17T02:55,2024-06-16T23:55Z,2024-06-17T02:49,2024-06-16T23:49Z,Flight Early,LH,1302,LH,1302,32M,DAIDD,Flight Landed,Passenger
LHE,LHE,2024-06-17T02:50,2024-06-16T21:50Z,,,Flight On Time,JED,2024-06-17T06:00,2024-06-17T03:00Z,,,Flight On Time,SV,739,SV,739,773,,No status,Passenger
LIM,LIM,2024-06-17T00:05,2024-06-17T05:05Z,,,Flight On Time,JFK,2024-06-17T09:05,2024-06-17T13:05Z,,,Flight On Time,LA,2468,LA,2468,763,,No status,Passenger
MLX,MLX,2024-06-17T03:40,2024-06-17T00:40Z,2024-06-17T03:26,2024-06-17T00:26Z,Flight Early,FRA,2024-06-17T06:45,2024-06-17T04:45Z,2024-06-17T06:31,2024-06-17T04:31Z,Flight Early,XQ,1668,XQ,1668,7M8,TCSMI,Flight Landed,Passenger
NDR,NDR,2024-06-17T02:00,2024-06-17T01:00Z,2024-06-17T02:46,2024-06-17T01:46Z,Flight Delayed,CGN,2024-06-17T06:00,2024-06-17T04:00Z,2024-06-17T06:36,2024-06-17T04:36Z,Flight Delayed,EW,385,EW,385,73H,OKTSF,Flight Landed,Passenger
NUE,NUE,2024-06-17T00:20,2024-06-16T22:20Z,2024-06-17T00:25,2024-06-16T22:25Z,Flight On Time,AYT,2024-06-17T04:30,2024-06-17T01:30Z,2024-06-17T04:13,2024-06-17T01:13Z,Flight Early,XQ,169,XQ,169,7M8,TCSML,Flight Landed,Passenger
NUE,NUE,2024-06-17T00:30,2024-06-16T22:30Z,,,Flight On Time,ADB,2024-06-17T04:15,2024-06-17T01:15Z,2024-06-17T03:53,2024-06-17T00:53Z,Flight Early,XQ,939,XQ,939,73H,TCSPP,Flight Landed,Passenger
NUE,NUE,2024-06-17T02:50,2024-06-17T00:50Z,2024-06-17T03:30,2024-06-17T01:30Z,Flight Delayed,AYT,2024-06-17T07:00,2024-06-17T04:00Z,2024-06-17T07:28,2024-06-17T04:28Z,Flight Delayed,XQ,167,XQ,167,73H,TCSOP,Flight Landed,Passenger
NUE,NUE,2024-06-17T03:15,2024-06-17T01:15Z,2024-06-17T03:58,2024-06-17T01:58Z,Flight Delayed,AYT,2024-06-17T07:25,2024-06-17T04:25Z,2024-06-17T08:03,2024-06-17T05:03Z,Flight Delayed,XQ,165,XQ,165,73H,TCSOO,Flight Landed,Passenger
